"","idenpa","pais_nombre","sexo","edad","reeeduc_1","s18_a","s2","p16st","p5stgbs","p6stgbs","p40stgbs","p13stgbs_a","p13stgbs_b","p13st_c","p13st_d","p13st_f","p22st","p61st"
"323",32,"Argentina",2,58,5,2,3,97,4,5,4,2,4,3,4,4,1,1
"324",32,"Argentina",1,27,6,2,4,2,5,5,2,4,4,4,4,4,3,5
"325",32,"Argentina",2,30,5,3,4,8,3,4,3,2,4,3,2,2,1,4
"326",32,"Argentina",1,69,4,6,4,8,4,3,4,3,2,2,2,2,1,5
"327",32,"Argentina",1,52,2,1,3,97,4,3,3,3,4,3,4,3,1,6
"328",32,"Argentina",2,38,7,2,3,10,5,3,3,3,2,3,2,4,1,2
"329",32,"Argentina",1,25,5,1,4,97,4,4,3,3,4,4,3,3,1,7
"330",32,"Argentina",1,42,5,2,3,10,2,2,2,3,3,3,2,3,1,7
"331",32,"Argentina",1,28,7,1,4,97,5,4,4,1,3,4,4,4,1,1
"332",32,"Argentina",1,64,4,5,4,10,4,4,2,2,3,3,3,3,1,1
"333",32,"Argentina",2,39,5,2,3,8,4,3,2,1,3,2,2,3,1,2
"334",32,"Argentina",2,18,5,7,3,97,3,2,2,2,3,2,1,2,4,-1
"335",32,"Argentina",1,58,5,1,3,10,5,5,4,4,4,4,4,4,1,1
"336",32,"Argentina",1,21,4,4,4,97,4,5,4,2,3,1,3,2,-1,1
"337",32,"Argentina",1,68,5,5,5,8,5,5,3,1,1,1,4,4,1,1
"338",32,"Argentina",2,38,2,6,4,97,5,5,3,3,4,3,4,3,5,7
"339",32,"Argentina",1,51,5,3,3,10,3,3,1,3,4,4,1,1,1,7
"340",32,"Argentina",2,27,5,2,3,0,4,5,2,2,2,2,2,3,1,4
"341",32,"Argentina",2,31,6,2,3,5,5,3,4,1,2,2,2,2,2,3
"342",32,"Argentina",2,18,5,6,3,-1,4,3,4,3,3,4,-1,3,2,1
"343",32,"Argentina",1,44,4,1,4,8,5,4,1,4,4,4,4,4,1,5
"344",32,"Argentina",1,46,3,1,4,3,5,3,3,1,1,3,2,2,2,2
"345",32,"Argentina",1,19,2,4,3,3,3,2,3,2,2,3,-1,2,2,3
"346",32,"Argentina",2,62,2,5,4,4,4,2,2,3,3,2,3,3,1,1
"347",32,"Argentina",1,58,2,5,5,97,4,2,1,1,1,2,3,-1,1,2
"348",32,"Argentina",2,51,4,1,4,3,4,4,4,2,2,3,3,3,5,2
"349",32,"Argentina",2,19,5,4,4,97,5,3,2,2,2,2,3,2,2,2
"350",32,"Argentina",1,29,4,3,2,5,3,2,3,2,1,2,2,2,3,4
"351",32,"Argentina",1,62,5,4,4,97,3,5,2,3,3,2,3,3,10,4
"352",32,"Argentina",2,26,5,6,4,1,3,3,4,2,3,3,4,4,5,1
"353",32,"Argentina",1,30,7,1,3,10,3,5,3,4,3,2,2,3,1,10
"354",32,"Argentina",2,40,5,4,4,5,4,3,3,1,3,2,3,4,1,2
"355",32,"Argentina",1,27,4,1,5,5,4,5,4,1,3,4,4,4,10,1
"356",32,"Argentina",2,52,5,2,2,7,1,2,2,2,1,2,1,2,6,7
"357",32,"Argentina",2,76,2,6,4,4,3,2,3,2,3,3,3,3,10,1
"358",32,"Argentina",1,42,5,2,2,8,2,2,1,1,2,1,2,1,10,7
"359",32,"Argentina",2,23,5,6,4,97,2,3,4,2,3,4,4,3,5,5
"360",32,"Argentina",1,19,5,4,2,7,1,1,1,1,1,2,1,1,6,9
"361",32,"Argentina",2,38,7,4,-2,-2,5,4,4,2,4,3,4,4,1,1
"362",32,"Argentina",1,65,5,5,5,5,1,2,1,2,4,1,4,4,3,-1
"363",32,"Argentina",2,22,4,1,4,10,3,4,4,3,3,4,4,4,5,4
"364",32,"Argentina",1,26,5,1,5,0,3,3,4,3,3,1,3,2,1,1
"365",32,"Argentina",2,57,4,6,3,5,5,2,4,2,2,1,2,4,4,4
"366",32,"Argentina",1,18,4,7,4,10,5,5,4,1,4,4,1,4,5,5
"367",32,"Argentina",2,36,4,6,5,0,3,2,4,4,4,2,4,2,3,5
"368",32,"Argentina",1,55,2,3,4,10,3,4,3,1,1,1,1,3,2,4
"369",32,"Argentina",1,50,7,3,3,7,4,4,3,-1,3,2,3,3,6,3
"370",32,"Argentina",1,79,7,5,5,10,5,5,1,4,3,3,4,4,1,2
"371",32,"Argentina",2,39,5,1,3,6,4,5,3,2,2,1,3,3,1,1
"372",32,"Argentina",1,59,5,3,3,97,4,5,2,3,3,2,3,3,1,1
"373",32,"Argentina",2,31,2,6,4,5,4,4,3,2,2,2,2,4,1,1
"374",32,"Argentina",1,65,2,2,4,97,4,4,2,4,2,1,3,3,1,1
"375",32,"Argentina",2,25,7,2,3,97,3,5,3,2,2,1,2,4,1,1
"376",32,"Argentina",2,68,2,5,3,8,5,4,4,1,1,1,2,2,5,1
"377",32,"Argentina",2,52,7,3,3,5,5,5,2,2,3,2,3,4,1,1
"378",32,"Argentina",1,25,7,2,3,97,4,3,3,2,2,1,3,4,3,1
"379",32,"Argentina",1,34,5,3,3,8,4,5,3,2,3,2,4,3,2,1
"380",32,"Argentina",1,60,5,1,3,5,4,4,2,2,2,1,3,3,5,1
"381",32,"Argentina",2,58,4,4,5,5,5,4,1,2,2,4,4,4,1,1
"382",32,"Argentina",1,61,4,1,4,5,4,4,3,3,2,3,3,3,3,3
"383",32,"Argentina",2,40,5,6,4,9,4,4,4,1,1,2,2,3,5,9
"384",32,"Argentina",2,42,6,3,3,8,2,4,3,1,3,2,2,4,2,2
"385",32,"Argentina",1,75,2,1,4,5,5,5,3,3,3,2,3,4,1,1
"386",32,"Argentina",1,61,5,3,4,5,4,4,4,2,2,3,2,2,4,3
"387",32,"Argentina",1,38,5,1,4,5,4,4,3,4,4,3,4,4,1,4
"388",32,"Argentina",1,24,7,3,4,5,5,4,3,1,2,2,4,4,3,5
"389",32,"Argentina",1,57,2,3,5,7,4,4,3,2,2,2,2,2,3,3
"390",32,"Argentina",1,41,6,1,3,7,3,4,3,3,2,4,4,4,10,2
"391",32,"Argentina",2,54,2,6,5,7,5,4,4,2,2,3,4,4,1,1
"392",32,"Argentina",1,90,2,5,3,97,5,3,4,4,4,4,3,4,5,3
"393",32,"Argentina",2,25,7,2,3,2,5,4,1,4,4,4,3,4,4,1
"394",32,"Argentina",2,33,4,1,4,5,4,5,3,2,2,1,3,3,1,1
"395",32,"Argentina",2,80,4,5,4,5,3,4,2,1,1,1,2,4,1,2
"396",32,"Argentina",1,52,5,1,4,5,4,4,4,3,4,2,4,4,1,3
"397",32,"Argentina",1,60,5,4,4,97,4,3,4,3,3,1,4,-1,1,1
"398",32,"Argentina",1,25,7,1,3,2,4,3,1,4,4,4,3,4,3,1
"399",32,"Argentina",1,27,4,1,4,5,4,4,1,3,4,2,1,3,1,1
"400",32,"Argentina",2,37,7,3,3,3,4,4,2,4,4,4,3,4,2,1
"401",32,"Argentina",2,40,5,1,4,5,5,5,3,2,3,2,4,3,1,1
"402",32,"Argentina",2,79,2,1,4,97,5,5,2,2,2,1,3,3,1,1
"403",32,"Argentina",2,50,2,3,3,7,4,4,3,3,3,3,3,3,1,1
"404",32,"Argentina",1,32,7,2,3,97,4,5,4,2,3,2,3,4,1,1
"405",32,"Argentina",1,25,5,4,3,5,5,4,4,2,3,4,3,4,-2,1
"406",32,"Argentina",2,20,5,1,3,97,5,5,4,3,4,2,4,3,1,1
"407",32,"Argentina",1,41,5,3,3,7,4,4,2,2,3,2,3,2,1,1
"408",32,"Argentina",2,38,7,1,3,4,4,4,3,2,-2,1,3,3,1,1
"409",32,"Argentina",1,70,2,5,4,-1,3,3,2,2,2,2,3,4,1,1
"410",32,"Argentina",1,41,7,1,3,5,4,5,3,2,2,1,2,3,1,1
"411",32,"Argentina",1,40,5,3,4,5,3,4,3,2,3,3,4,2,7,5
"412",32,"Argentina",2,66,4,5,4,3,3,3,3,2,1,3,2,3,1,5
"413",32,"Argentina",1,31,7,1,4,3,4,5,3,2,3,4,3,3,4,1
"414",32,"Argentina",2,26,4,6,3,6,5,4,4,4,4,4,4,-1,1,2
"415",32,"Argentina",1,38,4,1,4,5,4,4,4,1,3,4,3,3,5,6
"416",32,"Argentina",1,67,5,5,5,3,5,4,2,3,3,3,2,2,2,1
"417",32,"Argentina",2,19,5,4,5,6,4,4,4,3,3,3,3,3,2,1
"418",32,"Argentina",1,20,4,3,4,-1,4,5,4,4,4,4,4,4,-1,1
"419",32,"Argentina",2,38,2,3,4,5,4,2,3,-1,3,1,2,-1,1,1
"420",32,"Argentina",2,24,7,3,3,7,5,4,3,2,2,3,4,2,1,3
"421",32,"Argentina",1,74,7,5,3,10,5,5,3,2,3,-1,3,2,1,6
"422",32,"Argentina",2,75,4,5,5,-1,5,5,4,-1,4,3,4,4,8,7
"423",32,"Argentina",2,33,7,2,5,97,4,5,4,3,3,3,4,3,-1,8
"424",32,"Argentina",2,57,7,2,-1,5,5,5,4,4,4,4,4,4,6,1
"425",32,"Argentina",2,33,7,3,4,1,4,5,3,1,1,2,4,2,10,7
"426",32,"Argentina",2,24,6,7,4,2,4,5,4,1,2,3,4,3,10,-1
"427",32,"Argentina",1,46,5,3,5,8,4,5,2,1,2,1,2,3,8,4
"428",32,"Argentina",2,52,7,2,4,7,4,5,4,1,2,2,3,3,8,8
"429",32,"Argentina",1,19,5,7,5,8,5,5,3,1,2,4,3,3,-1,-1
"430",32,"Argentina",2,44,5,1,3,8,4,4,4,3,1,3,3,3,1,1
"431",32,"Argentina",2,41,5,1,5,7,4,4,3,1,3,2,3,4,8,6
"432",32,"Argentina",1,24,5,3,4,7,5,5,1,2,3,4,4,4,4,2
"433",32,"Argentina",2,31,7,3,3,3,2,3,2,4,4,4,2,2,1,2
"434",32,"Argentina",2,18,2,4,3,7,4,5,2,2,3,4,4,3,1,5
"435",32,"Argentina",1,26,5,1,5,97,4,4,3,2,2,2,3,4,-1,-1
"436",32,"Argentina",1,38,2,1,4,5,4,5,4,3,3,4,4,4,1,1
"437",32,"Argentina",2,26,2,4,4,5,4,4,2,2,2,4,3,4,3,3
"438",32,"Argentina",1,49,2,3,4,6,4,5,3,2,3,4,3,3,1,1
"439",32,"Argentina",2,63,5,1,3,6,5,5,3,2,4,4,4,4,3,2
"440",32,"Argentina",1,40,5,1,4,7,4,4,3,3,4,3,4,4,1,2
"441",32,"Argentina",1,29,7,3,2,6,3,3,2,2,3,4,2,2,7,1
"442",32,"Argentina",2,57,7,5,2,5,5,5,2,2,3,2,4,3,5,1
"443",32,"Argentina",1,25,7,7,3,5,4,4,1,4,4,1,3,3,5,2
"444",32,"Argentina",2,25,7,7,2,4,2,2,3,2,2,2,2,1,1,5
"445",32,"Argentina",1,66,7,1,2,9,5,3,4,2,2,3,3,3,10,7
"446",32,"Argentina",2,61,7,2,3,5,4,3,3,3,2,1,2,1,5,2
"447",32,"Argentina",2,55,7,1,2,7,4,4,4,1,2,1,3,3,5,3
"448",32,"Argentina",1,78,6,5,5,97,5,5,4,1,2,2,4,3,7,5
"449",32,"Argentina",1,40,7,1,2,6,3,3,4,3,3,4,3,2,10,5
"450",32,"Argentina",1,59,7,1,3,10,5,5,4,2,2,4,3,3,9,5
"451",32,"Argentina",2,23,7,7,4,8,5,4,2,3,3,4,4,3,6,1
"452",32,"Argentina",1,29,5,1,4,5,3,3,2,3,2,3,1,2,1,5
"453",32,"Argentina",2,36,7,1,2,5,5,5,2,1,2,3,3,3,6,1
"454",32,"Argentina",2,63,2,5,5,8,5,4,3,2,3,1,4,1,1,1
"455",32,"Argentina",1,24,7,7,3,6,5,5,3,2,2,3,2,2,8,1
"456",32,"Argentina",2,25,7,2,3,8,5,4,3,1,1,2,3,3,5,1
"457",32,"Argentina",1,25,7,1,4,9,4,5,1,1,2,4,3,3,5,4
"458",32,"Argentina",2,42,7,1,3,8,5,4,4,1,1,2,3,3,8,1
"459",32,"Argentina",2,45,7,2,4,4,4,4,2,3,4,4,3,3,5,5
"460",32,"Argentina",2,62,7,2,3,10,5,4,3,1,1,2,2,3,7,1
"461",32,"Argentina",2,38,5,2,3,5,2,3,1,4,4,4,2,2,1,6
"462",32,"Argentina",1,52,5,1,3,5,4,4,2,1,1,2,2,2,8,2
"463",32,"Argentina",1,47,5,1,5,4,3,4,1,2,3,2,3,3,1,5
"464",32,"Argentina",2,35,7,2,3,5,5,5,3,1,2,2,3,3,7,2
"465",32,"Argentina",1,33,7,3,3,8,5,5,3,1,2,4,4,4,5,5
"466",32,"Argentina",1,61,5,2,3,7,4,5,3,1,2,2,2,2,7,2
"467",32,"Argentina",2,53,5,5,3,97,2,3,4,4,4,1,2,1,6,5
"468",32,"Argentina",1,62,2,5,4,10,5,5,2,1,1,1,4,4,1,4
"469",32,"Argentina",1,30,7,3,4,8,5,4,3,2,2,3,3,3,6,1
"470",32,"Argentina",2,51,7,2,3,6,4,4,3,1,2,2,2,2,5,2
"471",32,"Argentina",1,73,7,5,3,97,4,5,4,2,2,2,3,2,2,5
"472",32,"Argentina",2,24,5,3,3,5,2,2,2,3,3,1,3,4,1,5
"473",32,"Argentina",1,19,5,6,4,5,3,2,3,3,3,1,3,3,3,4
"474",32,"Argentina",1,36,5,1,5,-1,5,5,4,4,4,3,4,4,1,5
"475",32,"Argentina",1,51,4,4,3,97,4,5,4,2,3,3,4,4,2,5
"476",32,"Argentina",1,55,5,1,3,-1,3,2,4,2,2,1,3,3,4,1
"477",32,"Argentina",2,29,7,1,3,-1,5,5,2,4,4,4,4,4,1,-1
"478",32,"Argentina",1,42,7,2,3,97,4,5,4,2,2,2,4,4,2,2
"479",32,"Argentina",1,37,6,3,3,5,4,5,4,3,3,2,4,3,6,2
"480",32,"Argentina",2,40,7,3,3,-1,3,2,4,3,3,1,3,3,1,-1
"481",32,"Argentina",1,44,7,1,4,-1,4,4,4,4,4,4,4,4,1,5
"482",32,"Argentina",2,58,2,1,4,5,3,2,4,2,2,1,3,3,1,4
"483",32,"Argentina",1,67,2,5,3,-2,5,5,4,2,2,2,3,4,1,4
"484",32,"Argentina",2,64,2,5,3,5,3,2,4,2,2,1,3,3,1,5
"485",32,"Argentina",2,88,5,5,3,5,4,4,4,3,4,3,4,3,2,2
"486",32,"Argentina",2,45,5,1,4,5,4,4,3,2,2,3,3,3,3,3
"487",32,"Argentina",2,35,5,6,3,5,4,5,3,2,2,3,3,3,1,2
"488",32,"Argentina",2,19,2,6,4,5,4,5,4,2,3,3,4,3,3,1
"489",32,"Argentina",1,23,2,1,4,5,4,5,4,2,3,3,3,3,3,2
"490",32,"Argentina",2,38,5,1,4,5,4,4,4,2,3,4,3,2,1,2
"491",32,"Argentina",1,18,5,6,4,97,3,2,3,2,3,1,3,4,1,5
"492",32,"Argentina",2,60,7,5,3,-2,3,3,2,3,3,2,4,4,1,5
"493",32,"Argentina",1,69,7,1,4,97,5,5,2,4,3,3,4,4,1,1
"494",32,"Argentina",2,64,2,5,5,97,4,5,4,4,4,4,4,4,1,1
"495",32,"Argentina",1,30,5,1,3,-1,2,1,1,1,1,1,1,1,1,-1
"496",32,"Argentina",2,26,7,3,3,4,4,4,2,4,4,2,4,4,1,5
"497",32,"Argentina",1,43,7,1,3,97,5,5,-1,4,4,4,4,4,-1,-1
"498",32,"Argentina",1,43,7,1,4,5,1,1,3,4,4,1,4,4,5,5
"499",32,"Argentina",1,60,5,1,4,5,1,1,4,2,2,1,2,2,5,1
"500",32,"Argentina",2,28,5,2,4,5,4,3,4,2,2,2,3,4,1,3
"501",32,"Argentina",2,39,5,4,3,-1,3,3,4,1,2,1,4,4,1,1
"502",32,"Argentina",2,46,5,1,5,4,4,3,4,3,3,3,3,3,3,3
"503",32,"Argentina",1,40,4,1,4,5,2,4,4,2,3,1,4,3,5,5
"504",32,"Argentina",2,25,6,3,4,4,5,4,4,2,3,4,4,4,3,3
"505",32,"Argentina",1,25,4,4,5,5,4,3,4,2,3,1,3,3,5,4
"506",32,"Argentina",1,38,5,3,3,-2,4,3,4,2,3,1,3,3,-1,5
"507",32,"Argentina",2,50,7,2,3,3,4,3,4,2,2,2,2,2,-1,1
"508",32,"Argentina",2,61,7,2,3,1,2,2,4,1,1,1,1,3,1,1
"509",32,"Argentina",1,61,7,2,3,-1,3,3,4,1,2,1,4,4,1,1
"510",32,"Argentina",1,54,2,1,5,5,2,2,1,1,1,1,1,4,1,1
"511",32,"Argentina",2,66,7,5,4,3,3,3,-1,3,4,2,4,2,3,1
"512",32,"Argentina",1,30,6,3,4,4,3,3,3,3,3,1,4,4,1,3
"513",32,"Argentina",2,30,5,4,3,5,5,3,2,2,2,1,4,3,2,4
"514",32,"Argentina",1,83,2,5,3,2,3,2,4,1,2,1,4,4,3,2
"515",32,"Argentina",2,51,7,2,4,4,5,2,4,3,3,3,3,3,4,4
"516",32,"Argentina",1,60,7,3,2,7,4,2,2,3,3,3,2,3,2,1
"517",32,"Argentina",2,58,2,5,3,5,4,2,4,3,3,3,3,3,3,3
"518",32,"Argentina",2,18,5,4,3,-1,3,2,4,-1,3,2,3,3,3,1
"519",32,"Argentina",1,18,5,4,3,-1,3,2,3,-2,3,2,3,3,3,1
"520",32,"Argentina",1,37,5,3,3,-1,4,2,3,3,3,3,3,3,1,3
"521",32,"Argentina",2,38,6,1,4,-1,4,3,4,1,3,4,4,4,1,1
"522",32,"Argentina",2,24,5,6,4,-1,4,4,4,1,3,1,1,3,1,1
"523",32,"Argentina",2,44,7,3,4,-1,5,3,3,1,4,1,3,3,1,1
"524",32,"Argentina",1,69,2,5,4,4,4,2,2,1,3,2,3,3,1,1
"525",32,"Argentina",1,49,5,1,3,-1,4,3,3,2,3,2,3,3,1,2
"526",32,"Argentina",1,39,5,3,3,4,4,3,3,2,3,2,3,3,1,1
"527",32,"Argentina",1,27,6,4,3,6,4,3,3,2,3,2,2,2,1,1
"528",32,"Argentina",1,24,5,3,3,-1,3,3,2,2,3,2,2,2,1,1
"529",32,"Argentina",2,78,2,5,5,-1,5,3,4,-1,3,1,-2,-2,-1,1
"530",32,"Argentina",2,54,5,1,5,6,4,2,4,1,1,1,1,1,1,1
"531",32,"Argentina",2,38,7,2,3,5,4,4,2,2,3,3,3,3,6,2
"532",32,"Argentina",1,24,5,1,4,6,5,3,3,2,-1,2,3,3,5,2
"533",32,"Argentina",1,38,4,5,4,97,5,3,3,1,3,3,4,4,8,3
"534",32,"Argentina",1,27,2,1,4,97,4,3,3,1,3,2,3,4,7,3
"535",32,"Argentina",2,31,2,4,4,97,5,3,4,2,3,2,-1,3,6,2
"536",32,"Argentina",1,40,7,3,3,6,4,3,3,1,2,4,4,3,10,2
"537",32,"Argentina",2,78,2,5,4,97,4,4,4,2,3,1,3,3,8,2
"538",32,"Argentina",1,45,7,2,3,4,4,4,2,2,3,2,2,3,7,3
"539",32,"Argentina",2,55,4,4,4,97,4,4,3,2,3,2,3,3,5,3
"540",32,"Argentina",2,23,5,1,3,-1,4,3,4,1,3,3,3,3,3,3
"541",32,"Argentina",1,46,2,1,4,5,4,4,3,1,3,3,3,3,1,5
"542",32,"Argentina",2,68,5,1,4,97,4,4,4,1,1,1,3,1,-1,-1
"543",32,"Argentina",1,34,5,1,4,6,4,5,2,2,2,1,3,3,1,3
"544",32,"Argentina",1,27,7,2,4,97,4,5,4,1,1,3,4,1,-1,-1
"545",32,"Argentina",2,43,5,6,4,97,3,4,4,1,1,2,2,3,-1,-1
"546",32,"Argentina",1,55,4,1,5,6,5,5,2,2,3,4,3,3,4,3
"547",32,"Argentina",2,73,2,5,3,97,2,2,4,2,2,2,-1,-1,-2,-1
"548",32,"Argentina",2,20,6,7,4,6,5,5,2,2,2,3,2,2,3,8
"549",32,"Argentina",1,28,7,1,4,97,2,5,4,1,2,4,4,3,-1,-1
"550",32,"Argentina",2,28,2,1,4,97,4,2,4,2,1,3,3,1,-1,-1
"551",32,"Argentina",1,18,2,6,3,97,2,4,4,1,1,2,3,3,-1,-1
"552",32,"Argentina",1,64,4,5,3,97,2,2,4,1,1,2,2,2,-1,-1
"553",32,"Argentina",2,83,5,5,4,97,5,5,4,4,4,1,4,4,-1,-1
"554",32,"Argentina",1,33,7,3,3,97,4,4,4,1,3,2,3,4,-1,-1
"555",32,"Argentina",2,31,4,3,3,97,-2,-2,-1,-2,-2,1,-2,-2,-1,-1
"556",32,"Argentina",1,58,6,3,3,97,3,2,4,1,1,3,2,1,-1,-1
"557",32,"Argentina",1,26,4,3,3,97,2,2,3,1,2,2,4,4,-1,-1
"558",32,"Argentina",2,41,2,1,4,97,2,2,4,1,1,2,1,1,-1,-1
"559",32,"Argentina",2,50,7,2,3,5,5,5,3,3,4,4,4,4,5,1
"560",32,"Argentina",1,60,7,1,3,6,3,5,2,1,2,3,3,4,5,3
"561",32,"Argentina",1,65,2,5,4,5,3,3,3,3,2,2,3,2,1,3
"562",32,"Argentina",2,44,5,2,3,8,4,5,2,4,2,3,2,2,1,1
"563",32,"Argentina",2,39,7,2,3,5,4,4,3,1,2,2,3,3,2,1
"564",32,"Argentina",2,23,5,4,3,7,4,3,4,3,3,3,3,3,1,3
"565",32,"Argentina",1,25,7,2,4,4,2,2,1,4,3,3,2,3,1,5
"566",32,"Argentina",2,66,7,5,3,8,5,5,3,1,1,3,2,3,8,5
"567",32,"Argentina",2,56,2,4,-1,-2,4,3,3,2,2,2,3,3,-2,3
"568",32,"Argentina",1,22,2,4,5,5,5,5,3,4,4,4,4,4,3,8
"569",32,"Argentina",2,20,6,7,4,5,4,4,2,2,2,2,2,2,2,1
"570",32,"Argentina",1,34,5,1,5,6,5,4,4,3,2,1,3,3,1,1
"571",32,"Argentina",1,39,5,1,3,5,3,4,3,2,2,2,3,2,4,1
"572",32,"Argentina",2,52,5,1,5,7,4,5,3,1,3,1,2,2,1,1
"573",32,"Argentina",1,39,5,2,4,3,5,5,3,2,2,1,2,3,3,9
"574",32,"Argentina",1,36,5,2,4,5,4,4,3,2,1,1,3,4,5,6
"575",32,"Argentina",2,21,3,6,5,5,5,5,4,1,4,1,-1,-1,1,1
"576",32,"Argentina",1,37,5,3,4,6,3,5,4,1,2,1,3,2,1,4
"577",32,"Argentina",2,34,7,3,4,5,4,3,4,2,2,1,3,3,1,1
"578",32,"Argentina",2,43,7,2,3,6,3,4,2,3,2,2,2,2,1,1
"579",32,"Argentina",1,19,5,4,5,10,4,4,4,4,3,2,4,4,1,1
"580",32,"Argentina",2,25,7,2,3,8,3,3,3,3,3,3,3,3,1,1
"581",32,"Argentina",2,43,4,3,5,5,3,5,3,3,3,3,3,3,5,8
"582",32,"Argentina",2,37,5,4,5,5,3,4,2,4,4,2,3,3,1,1
"583",32,"Argentina",2,54,4,5,4,-1,2,2,4,3,2,1,2,2,-1,3
"584",32,"Argentina",1,55,1,5,5,5,3,4,3,1,3,2,3,3,5,5
"585",32,"Argentina",1,67,5,2,4,8,5,5,3,4,4,2,4,2,7,1
"586",32,"Argentina",1,50,4,1,5,5,3,3,4,2,2,2,3,2,10,1
"587",32,"Argentina",1,32,7,3,4,5,4,4,2,1,2,2,3,1,1,4
"588",32,"Argentina",1,25,7,7,5,5,3,4,2,2,1,4,2,2,1,1
"589",32,"Argentina",2,52,2,3,4,1,5,4,3,1,3,1,2,2,9,1
"590",32,"Argentina",2,20,5,1,3,5,3,3,4,1,1,2,4,4,5,1
"591",32,"Argentina",1,41,7,2,5,5,3,4,4,1,1,1,3,2,1,1
"592",32,"Argentina",1,81,5,5,2,5,5,3,4,1,1,2,2,2,1,10
"593",32,"Argentina",1,27,7,2,4,97,4,5,2,1,1,4,2,2,5,5
"594",32,"Argentina",2,49,7,3,2,5,3,5,3,2,2,1,3,2,5,5
"595",32,"Argentina",1,25,7,1,3,10,5,5,1,4,4,4,3,4,1,1
"596",32,"Argentina",2,75,7,6,4,5,4,3,3,3,3,1,2,2,1,5
"597",32,"Argentina",1,35,7,1,4,5,5,3,4,4,4,1,3,3,10,1
"598",32,"Argentina",2,76,7,5,4,97,5,5,4,2,2,1,4,3,1,1
"599",32,"Argentina",1,20,5,7,4,-1,4,2,3,1,2,1,2,2,1,7
"600",32,"Argentina",1,52,5,2,4,5,4,5,4,2,3,3,4,2,1,1
"601",32,"Argentina",2,46,4,1,5,97,4,5,3,2,4,1,4,4,1,2
"602",32,"Argentina",2,64,2,5,3,0,3,2,1,2,3,4,4,2,4,7
"603",32,"Argentina",2,71,5,5,4,0,4,2,2,3,3,3,3,4,1,1
"604",32,"Argentina",2,36,5,1,3,97,5,5,4,2,2,1,2,1,1,1
"605",32,"Argentina",1,44,7,2,3,5,3,3,3,3,3,1,3,3,1,1
"606",32,"Argentina",1,37,2,6,3,97,4,4,4,3,3,3,3,3,8,-1
"607",32,"Argentina",1,24,7,1,4,5,4,5,2,3,4,4,4,4,1,1
"608",32,"Argentina",2,41,7,1,3,97,4,4,4,3,3,2,3,3,1,3
"609",32,"Argentina",2,25,4,3,3,97,2,2,4,2,2,1,4,2,-1,10
"610",32,"Argentina",1,29,5,6,-1,97,4,4,4,1,1,1,3,4,1,2
"611",32,"Argentina",2,47,2,1,5,97,4,5,4,2,2,4,3,4,3,2
"612",32,"Argentina",2,78,2,6,5,97,4,4,4,3,3,1,2,3,-2,5
"613",32,"Argentina",2,28,5,3,5,5,4,4,2,2,2,2,3,2,-1,1
"614",32,"Argentina",1,37,5,2,4,5,3,4,2,3,3,1,4,3,1,1
"615",32,"Argentina",1,18,5,7,-1,97,4,5,4,3,4,1,3,2,3,2
"616",32,"Argentina",1,43,5,2,4,5,3,4,2,3,3,2,3,3,1,1
"617",32,"Argentina",1,61,7,5,3,10,4,5,3,1,1,1,3,3,1,1
"618",32,"Argentina",1,36,7,2,3,6,4,3,3,2,1,2,3,3,1,1
"619",32,"Argentina",2,41,7,1,3,6,3,4,3,2,2,2,2,2,1,1
"620",32,"Argentina",2,21,5,7,4,8,4,4,4,-1,3,2,3,3,1,1
"621",32,"Argentina",2,54,7,2,3,8,2,2,3,2,2,2,2,3,7,7
"622",32,"Argentina",2,51,5,2,3,5,5,3,2,2,2,3,3,3,5,7
"623",32,"Argentina",1,45,7,1,2,6,3,4,2,3,3,2,3,2,1,1
"624",32,"Argentina",2,24,6,1,5,10,4,3,4,2,2,2,3,3,1,1
"625",32,"Argentina",1,32,7,4,4,3,3,2,1,4,4,4,3,3,1,1
"626",32,"Argentina",1,38,7,1,3,6,2,3,2,3,3,2,2,2,1,1
"627",32,"Argentina",2,33,7,2,3,7,3,3,4,3,3,3,3,3,2,1
"628",32,"Argentina",2,65,5,5,4,8,3,3,4,2,2,2,3,2,1,1
"629",32,"Argentina",1,22,2,4,5,97,4,3,4,4,4,2,4,4,-1,1
"630",32,"Argentina",2,63,2,5,4,8,3,2,3,2,1,2,3,2,1,1
"631",32,"Argentina",1,38,5,2,4,6,3,4,4,2,1,2,2,2,7,8
"632",32,"Argentina",2,48,7,2,4,5,4,5,3,2,3,1,2,3,5,4
"633",32,"Argentina",1,20,2,4,5,5,4,5,2,3,3,2,3,2,5,10
"634",32,"Argentina",2,61,2,5,5,5,2,2,3,1,2,1,1,2,1,4
"635",32,"Argentina",2,20,7,4,5,5,3,3,2,3,3,3,3,4,1,1
"636",32,"Argentina",2,46,4,1,5,5,2,2,2,1,2,1,2,2,1,1
"637",32,"Argentina",2,28,7,4,5,5,4,5,2,1,2,1,3,3,5,1
"638",32,"Argentina",1,43,7,2,5,5,2,2,2,1,2,1,2,2,1,1
"639",32,"Argentina",2,28,7,4,4,7,4,5,2,1,3,2,3,3,1,1
"640",32,"Argentina",1,25,4,2,5,5,5,5,3,4,4,4,4,4,5,4
"641",32,"Argentina",2,54,2,6,4,5,3,2,4,1,2,3,3,3,1,4
"642",32,"Argentina",1,63,1,5,5,97,4,4,4,1,3,2,3,4,7,4
